No         Date/Time            Browser            Access Path
000000135  2024-12-01 22:11:38  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000136  2024-12-01 22:11:47  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000137  2024-12-01 22:11:49  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000138  2024-12-01 22:11:58  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000139  2024-12-01 22:13:50  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000140  2024-12-01 22:14:21  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000141  2024-12-01 22:14:52  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000142  2024-12-01 22:16:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000143  2024-12-01 22:35:55  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000144  2024-12-01 22:35:56  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000145  2024-12-01 22:36:04  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000146  2024-12-01 22:36:05  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000147  2024-12-01 22:36:10  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000148  2024-12-01 22:40:23  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000149  2024-12-01 22:43:19  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000150  2024-12-01 22:45:15  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000151  2024-12-01 22:45:59  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000152  2024-12-01 22:47:31  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000153  2024-12-01 22:48:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000154  2024-12-01 22:50:08  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000155  2024-12-01 22:50:46  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000156  2024-12-01 22:52:34  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000157  2024-12-01 22:53:19  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000158  2024-12-01 22:54:35  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000159  2024-12-01 22:56:14  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000160  2024-12-01 22:56:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000161  2024-12-01 22:57:47  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000162  2024-12-01 22:58:04  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000163  2024-12-01 22:58:33  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000164  2024-12-01 22:59:42  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000165  2024-12-01 22:59:42  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000166  2024-12-01 23:00:35  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000167  2024-12-01 23:14:55  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000168  2024-12-01 23:17:48  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000169  2024-12-01 23:18:54  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000170  2024-12-01 23:19:55  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000171  2024-12-01 23:20:30  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000172  2024-12-01 23:20:57  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000173  2024-12-01 23:20:57  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000174  2024-12-01 23:21:46  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000175  2024-12-01 23:21:46  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000176  2024-12-01 23:21:53  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000177  2024-12-01 23:22:32  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000178  2024-12-01 23:22:32  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000179  2024-12-01 23:30:24  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000180  2024-12-01 23:30:24  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000181  2024-12-01 23:30:30  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000182  2024-12-01 23:30:31  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000183  2024-12-01 23:31:01  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000184  2024-12-01 23:31:02  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000185  2024-12-01 23:31:07  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000186  2024-12-01 23:31:08  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000187  2024-12-01 23:31:30  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000188  2024-12-01 23:31:30  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000189  2024-12-01 23:32:38  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000190  2024-12-01 23:32:38  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000191  2024-12-01 23:32:55  Google Chrome      admpegawai : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000192  2024-12-01 23:32:55  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000193  2024-12-01 23:33:27  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000194  2024-12-01 23:33:27  Google Chrome      abot : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000195  2024-12-01 23:33:32  Google Chrome      abot : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000196  2024-12-01 23:34:10  Google Chrome      abot : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000197  2024-12-01 23:34:22  Google Chrome      abot : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000198  2024-12-01 23:34:22  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000199  2024-12-01 23:34:29  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000200  2024-12-01 23:34:29  Google Chrome      bos : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000201  2024-12-01 23:34:56  Google Chrome      bos : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000202  2024-12-01 23:34:56  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000203  2024-12-01 23:35:13  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000204  2024-12-01 23:35:13  Google Chrome      abot : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000205  2024-12-01 23:41:00  Google Chrome      abot : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000206  2024-12-01 23:41:01  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000207  2024-12-01 23:41:07  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000208  2024-12-01 23:41:40  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
